"","Scenario","Reduction","Lambda","pi","Outcome","Value"
"322","4","2","0.0196078431372549","0.56","IncidenceInfectionsGravesAnsMr","2.57862668708862"
"323","4","3","0.0196078431372549","0.56","PropAns","0.422434721695962"
"324","4","3","0.0196078431372549","0.56","PropMr","0.339436275644616"
"325","4","3","0.0196078431372549","0.56","PropAnsMr","0.290935684028627"
"326","4","3","0.0196078431372549","0.56","IncidenceInfectionsGraves","9.79961753221833"
"327","4","3","0.0196078431372549","0.56","IncidenceInfectionsGravesAns","4.17272872819919"
"328","4","3","0.0196078431372549","0.56","IncidenceInfectionsGravesMr","3.03226520437173"
"329","4","3","0.0196078431372549","0.56","IncidenceInfectionsGravesAnsMr","2.65061062986877"
"330","4","4","0.0196078431372549","0.56","PropAns","0.417587064826523"
"331","4","4","0.0196078431372549","0.56","PropMr","0.36804475046616"
"332","4","4","0.0196078431372549","0.56","PropAnsMr","0.307558047370585"
"333","4","4","0.0196078431372549","0.56","IncidenceInfectionsGraves","9.80417084816128"
"334","4","4","0.0196078431372549","0.56","IncidenceInfectionsGravesAns","4.13054272352088"
"335","4","4","0.0196078431372549","0.56","IncidenceInfectionsGravesMr","3.1621287760098"
"336","4","4","0.0196078431372549","0.56","IncidenceInfectionsGravesAnsMr","2.72878723737907"
"337","1","1","0.0232558139534884","0.35","PropAns","0.452023717702377"
"338","1","1","0.0232558139534884","0.35","PropMr","0.292527355975721"
"339","1","1","0.0232558139534884","0.35","PropAnsMr","0.262935930788642"
"340","1","1","0.0232558139534884","0.35","IncidenceInfectionsGraves","6.133968696408"
"341","1","1","0.0232558139534884","0.35","IncidenceInfectionsGravesAns","2.71190258768693"
"342","1","1","0.0232558139534884","0.35","IncidenceInfectionsGravesMr","1.75994041263325"
"343","1","1","0.0232558139534884","0.35","IncidenceInfectionsGravesAnsMr","1.57558780184531"
"344","1","2","0.0232558139534884","0.35","PropAns","0.408384924633149"
"345","1","2","0.0232558139534884","0.35","PropMr","0.269555317494863"
"346","1","2","0.0232558139534884","0.35","PropAnsMr","0.237605618449015"
"347","1","2","0.0232558139534884","0.35","IncidenceInfectionsGraves","6.30826505321305"
"348","1","2","0.0232558139534884","0.35","IncidenceInfectionsGravesAns","2.65033240561541"
"349","1","2","0.0232558139534884","0.35","IncidenceInfectionsGravesMr","1.73700697647906"
"350","1","2","0.0232558139534884","0.35","IncidenceInfectionsGravesAnsMr","1.53994294807585"
"351","1","3","0.0232558139534884","0.35","PropAns","0.368679019314346"
"352","1","3","0.0232558139534884","0.35","PropMr","0.248645282846003"
"353","1","3","0.0232558139534884","0.35","PropAnsMr","0.214548513520406"
"354","1","3","0.0232558139534884","0.35","IncidenceInfectionsGraves","6.49455756451453"
"355","1","3","0.0232558139534884","0.35","IncidenceInfectionsGravesAns","2.59298587224637"
"356","1","3","0.0232558139534884","0.35","IncidenceInfectionsGravesMr","1.71693029879658"
"357","1","3","0.0232558139534884","0.35","IncidenceInfectionsGravesAnsMr","1.50673409143809"
"358","1","4","0.0232558139534884","0.35","PropAns","0.33330432836513"
"359","1","4","0.0232558139534884","0.35","PropMr","0.230009608973807"
"360","1","4","0.0232558139534884","0.35","PropAnsMr","0.193998430642638"
"361","1","4","0.0232558139534884","0.35","IncidenceInfectionsGraves","6.69224177033083"
"362","1","4","0.0232558139534884","0.35","IncidenceInfectionsGravesAns","2.54034495114901"
"363","1","4","0.0232558139534884","0.35","IncidenceInfectionsGravesMr","1.69993337838248"
"364","1","4","0.0232558139534884","0.35","IncidenceInfectionsGravesAnsMr","1.47624243579344"
"365","2","1","0.0232558139534884","0.35","PropAns","0.452023717702377"
"366","2","1","0.0232558139534884","0.35","PropMr","0.292527355975721"
"367","2","1","0.0232558139534884","0.35","PropAnsMr","0.262935930788642"
"368","2","1","0.0232558139534884","0.35","IncidenceInfectionsGraves","6.133968696408"
"369","2","1","0.0232558139534884","0.35","IncidenceInfectionsGravesAns","2.71190258768693"
"370","2","1","0.0232558139534884","0.35","IncidenceInfectionsGravesMr","1.75994041263325"
"371","2","1","0.0232558139534884","0.35","IncidenceInfectionsGravesAnsMr","1.57558780184531"
"372","2","2","0.0232558139534884","0.35","PropAns","0.437802487952339"
"373","2","2","0.0232558139534884","0.35","PropMr","0.285050783864196"
"374","2","2","0.0232558139534884","0.35","PropAnsMr","0.254694952919803"
"375","2","2","0.0232558139534884","0.35","IncidenceInfectionsGraves","6.196958874151"
"376","2","2","0.0232558139534884","0.35","IncidenceInfectionsGravesAns","2.69589614272792"
"377","2","2","0.0232558139534884","0.35","IncidenceInfectionsGravesMr","1.75496578126625"
"378","2","2","0.0232558139534884","0.35","IncidenceInfectionsGravesAnsMr","1.56636865295495"
"379","2","3","0.0232558139534884","0.35","PropAns","0.420352492068715"
"380","2","3","0.0232558139534884","0.35","PropMr","0.275869950692397"
"381","2","3","0.0232558139534884","0.35","PropAnsMr","0.244574682583902"
"382","2","3","0.0232558139534884","0.35","IncidenceInfectionsGraves","6.28025035301375"
"383","2","3","0.0232558139534884","0.35","IncidenceInfectionsGravesAns","2.67603582387457"
"384","2","3","0.0232558139534884","0.35","IncidenceInfectionsGravesMr","1.7490568816755"
"385","2","3","0.0232558139534884","0.35","IncidenceInfectionsGravesAnsMr","1.55491253531983"
"386","2","4","0.0232558139534884","0.35","PropAns","0.392875525280397"
"387","2","4","0.0232558139534884","0.35","PropMr","0.261401589172696"
"388","2","4","0.0232558139534884","0.35","PropAnsMr","0.228622912699862"
"389","2","4","0.0232558139534884","0.35","IncidenceInfectionsGraves","6.41954089862331"
"390","2","4","0.0232558139534884","0.35","IncidenceInfectionsGravesAns","2.64181022469248"
"391","2","4","0.0232558139534884","0.35","IncidenceInfectionsGravesMr","1.73860909553074"
"392","2","4","0.0232558139534884","0.35","IncidenceInfectionsGravesAnsMr","1.53512051701634"
"393","3","1","0.0232558139534884","0.35","PropAns","0.452023717702377"
"394","3","1","0.0232558139534884","0.35","PropMr","0.292527355975721"
"395","3","1","0.0232558139534884","0.35","PropAnsMr","0.262935930788642"
"396","3","1","0.0232558139534884","0.35","IncidenceInfectionsGraves","6.133968696408"
"397","3","1","0.0232558139534884","0.35","IncidenceInfectionsGravesAns","2.71190258768693"
"398","3","1","0.0232558139534884","0.35","IncidenceInfectionsGravesMr","1.75994041263325"
"399","3","1","0.0232558139534884","0.35","IncidenceInfectionsGravesAnsMr","1.57558780184531"
"400","3","2","0.0232558139534884","0.35","PropAns","0.492707698444917"
"401","3","2","0.0232558139534884","0.35","PropMr","0.313930425339322"
"402","3","2","0.0232558139534884","0.35","PropAnsMr","0.286532599937436"
"403","3","2","0.0232558139534884","0.35","IncidenceInfectionsGraves","6.20986312847114"
"404","3","2","0.0232558139534884","0.35","IncidenceInfectionsGravesAns","2.86662369771069"
"405","3","2","0.0232558139534884","0.35","IncidenceInfectionsGravesMr","1.84544215393854"
"406","3","2","0.0232558139534884","0.35","IncidenceInfectionsGravesAnsMr","1.66533115168345"
"407","3","3","0.0232558139534884","0.35","PropAns","0.514663264273306"
"408","3","3","0.0232558139534884","0.35","PropMr","0.325470380626718"
"409","3","3","0.0232558139534884","0.35","PropAnsMr","0.29925652438635"
"410","3","3","0.0232558139534884","0.35","IncidenceInfectionsGraves","6.25095159454666"
"411","3","3","0.0232558139534884","0.35","IncidenceInfectionsGravesAns","2.94701283564797"
"412","3","3","0.0232558139534884","0.35","IncidenceInfectionsGravesMr","1.88994377659968"
"413","3","3","0.0232558139534884","0.35","IncidenceInfectionsGravesAnsMr","1.71194778530015"
"414","3","4","0.0232558139534884","0.35","PropAns","0.555510655184543"
"415","3","4","0.0232558139534884","0.35","PropMr","0.346936991334205"
"416","3","4","0.0232558139534884","0.35","PropAnsMr","0.322926027330231"
"417","3","4","0.0232558139534884","0.35","IncidenceInfectionsGraves","6.3337662271496"
"418","3","4","0.0232558139534884","0.35","IncidenceInfectionsGravesAns","3.11048974493077"
"419","3","4","0.0232558139534884","0.35","IncidenceInfectionsGravesMr","1.98038282630884"
"420","3","4","0.0232558139534884","0.35","IncidenceInfectionsGravesAnsMr","1.80672796388111"
"421","4","1","0.0232558139534884","0.35","PropAns","0.452023717702377"
"422","4","1","0.0232558139534884","0.35","PropMr","0.292527355975721"
"423","4","1","0.0232558139534884","0.35","PropAnsMr","0.262935930788642"
"424","4","1","0.0232558139534884","0.35","IncidenceInfectionsGraves","6.133968696408"
"425","4","1","0.0232558139534884","0.35","IncidenceInfectionsGravesAns","2.71190258768693"
"426","4","1","0.0232558139534884","0.35","IncidenceInfectionsGravesMr","1.75994041263325"
"427","4","1","0.0232558139534884","0.35","IncidenceInfectionsGravesAnsMr","1.57558780184531"
"428","4","2","0.0232558139534884","0.35","PropAns","0.43687715342283"
"429","4","2","0.0232558139534884","0.35","PropMr","0.314012492375242"
"430","4","2","0.0232558139534884","0.35","PropAnsMr","0.276582429616335"
"431","4","2","0.0232558139534884","0.35","IncidenceInfectionsGraves","6.11618497105086"
"432","4","2","0.0232558139534884","0.35","IncidenceInfectionsGravesAns","2.65654055484808"
"433","4","2","0.0232558139534884","0.35","IncidenceInfectionsGravesMr","1.81926473967426"
"434","4","2","0.0232558139534884","0.35","IncidenceInfectionsGravesAnsMr","1.61214000217658"
"435","4","3","0.0232558139534884","0.35","PropAns","0.426548225534036"
"436","4","3","0.0232558139534884","0.35","PropMr","0.337565239685776"
"437","4","3","0.0232558139534884","0.35","PropAnsMr","0.290852132067215"
"438","4","3","0.0232558139534884","0.35","IncidenceInfectionsGraves","6.10885109992325"
"439","4","3","0.0232558139534884","0.35","IncidenceInfectionsGravesAns","2.61565404437224"
"440","4","3","0.0232558139534884","0.35","IncidenceInfectionsGravesMr","1.88552066971743"
"441","4","3","0.0232558139534884","0.35","IncidenceInfectionsGravesAnsMr","1.65250113919603"
"442","4","4","0.0232558139534884","0.35","PropAns","0.420899220752815"
"443","4","4","0.0232558139534884","0.35","PropMr","0.363570702626788"
"444","4","4","0.0232558139534884","0.35","PropAnsMr","0.306041134138999"
"445","4","4","0.0232558139534884","0.35","IncidenceInfectionsGraves","6.11180737862855"
"446","4","4","0.0232558139534884","0.35","IncidenceInfectionsGravesAns","2.58874738681403"
"447","4","4","0.0232558139534884","0.35","IncidenceInfectionsGravesMr","1.95975230964501"
"448","4","4","0.0232558139534884","0.35","IncidenceInfectionsGravesAnsMr","1.69738755760614"
"449","1","1","0.0232558139534884","0.52","PropAns","0.432449837102214"
"450","1","1","0.0232558139534884","0.52","PropMr","0.281178942176505"
"451","1","1","0.0232558139534884","0.52","PropAnsMr","0.250751445881996"
"452","1","1","0.0232558139534884","0.52","IncidenceInfectionsGraves","9.12746136721964"
"453","1","1","0.0232558139534884","0.52","IncidenceInfectionsGravesAns","3.94585258897391"
"454","1","1","0.0232558139534884","0.52","IncidenceInfectionsGravesMr","2.56696455035564"
"455","1","1","0.0232558139534884","0.52","IncidenceInfectionsGravesAnsMr","2.28882950741813"
"456","1","2","0.0232558139534884","0.52","PropAns","0.387078120478741"
"457","1","2","0.0232558139534884","0.52","PropMr","0.257372871930362"
"458","1","2","0.0232558139534884","0.52","PropAnsMr","0.224508414473958"
"459","1","2","0.0232558139534884","0.52","IncidenceInfectionsGraves","9.27843288717254"
"460","1","2","0.0232558139534884","0.52","IncidenceInfectionsGravesAns","3.79635058241831"
"461","1","2","0.0232558139534884","0.52","IncidenceInfectionsGravesMr","2.4966728343503"
"462","1","2","0.0232558139534884","0.52","IncidenceInfectionsGravesAnsMr","2.20240764650339"
"463","1","3","0.0232558139534884","0.52","PropAns","0.346443456301189"
"464","1","3","0.0232558139534884","0.52","PropMr","0.236041925731156"
"465","1","3","0.0232558139534884","0.52","PropAnsMr","0.200992882581256"
"466","1","3","0.0232558139534884","0.52","IncidenceInfectionsGraves","9.44059788565152"
"467","1","3","0.0232558139534884","0.52","IncidenceInfectionsGravesAns","3.65777435318663"
"468","1","3","0.0232558139534884","0.52","IncidenceInfectionsGravesMr","2.43268814759607"
"469","1","3","0.0232558139534884","0.52","IncidenceInfectionsGravesAnsMr","2.1222738163374"
"470","1","4","0.0232558139534884","0.52","PropAns","0.310923371729972"
"471","1","4","0.0232558139534884","0.52","PropMr","0.217387865814718"
"472","1","4","0.0232558139534884","0.52","PropAnsMr","0.180426940523927"
"473","1","4","0.0232558139534884","0.52","IncidenceInfectionsGraves","9.61308560304767"
"474","1","4","0.0232558139534884","0.52","IncidenceInfectionsGravesAns","3.53095476479958"
"475","1","4","0.0232558139534884","0.52","IncidenceInfectionsGravesMr","2.37540574162981"
"476","1","4","0.0232558139534884","0.52","IncidenceInfectionsGravesAnsMr","2.04891424080847"
"477","2","1","0.0232558139534884","0.52","PropAns","0.432449837102214"
"478","2","1","0.0232558139534884","0.52","PropMr","0.281178942176505"
"479","2","1","0.0232558139534884","0.52","PropAnsMr","0.250751445881996"
"480","2","1","0.0232558139534884","0.52","IncidenceInfectionsGraves","9.12746136721964"
"481","2","1","0.0232558139534884","0.52","IncidenceInfectionsGravesAns","3.94585258897391"
"482","2","1","0.0232558139534884","0.52","IncidenceInfectionsGravesMr","2.56696455035564"
"483","2","1","0.0232558139534884","0.52","IncidenceInfectionsGravesAnsMr","2.28882950741813"
"484","2","2","0.0232558139534884","0.52","PropAns","0.414656617594925"
"485","2","2","0.0232558139534884","0.52","PropMr","0.271850785761875"
"486","2","2","0.0232558139534884","0.52","PropAnsMr","0.240472885054195"
"487","2","2","0.0232558139534884","0.52","IncidenceInfectionsGraves","9.18734164067482"
"488","2","2","0.0232558139534884","0.52","IncidenceInfectionsGravesAns","3.88922940432508"
"489","2","2","0.0232558139534884","0.52","IncidenceInfectionsGravesMr","2.54052409229254"
"490","2","2","0.0232558139534884","0.52","IncidenceInfectionsGravesAnsMr","2.25615837726622"
"491","2","3","0.0232558139534884","0.52","PropAns","0.3941958715241"
"492","2","3","0.0232558139534884","0.52","PropMr","0.261116654412131"
"493","2","3","0.0232558139534884","0.52","PropAnsMr","0.228644262445489"
"494","2","3","0.0232558139534884","0.52","IncidenceInfectionsGraves","9.2648847971093"
"495","2","3","0.0232558139534884","0.52","IncidenceInfectionsGravesAns","3.82328267414552"
"496","2","3","0.0232558139534884","0.52","IncidenceInfectionsGravesMr","2.51012722261437"
"497","2","3","0.0232558139534884","0.52","IncidenceInfectionsGravesAnsMr","2.21807963376251"
"498","2","4","0.0232558139534884","0.52","PropAns","0.365136618126284"
"499","2","4","0.0232558139534884","0.52","PropMr","0.24586102086669"
"500","2","4","0.0232558139534884","0.52","PropAnsMr","0.211829318154438"
"501","2","4","0.0232558139534884","0.52","IncidenceInfectionsGraves","9.38957212563224"
"502","2","4","0.0232558139534884","0.52","IncidenceInfectionsGravesAns","3.72646435826104"
"503","2","4","0.0232558139534884","0.52","IncidenceInfectionsGravesMr","2.46604502741682"
"504","2","4","0.0232558139534884","0.52","IncidenceInfectionsGravesAnsMr","2.16211661787113"
"505","3","1","0.0232558139534884","0.52","PropAns","0.432449837102214"
"506","3","1","0.0232558139534884","0.52","PropMr","0.281178942176505"
"507","3","1","0.0232558139534884","0.52","PropAnsMr","0.250751445881996"
"508","3","1","0.0232558139534884","0.52","IncidenceInfectionsGraves","9.12746136721964"
"509","3","1","0.0232558139534884","0.52","IncidenceInfectionsGravesAns","3.94585258897391"
"510","3","1","0.0232558139534884","0.52","IncidenceInfectionsGravesMr","2.56696455035564"
"511","3","1","0.0232558139534884","0.52","IncidenceInfectionsGravesAnsMr","2.28882950741813"
"512","3","2","0.0232558139534884","0.52","PropAns","0.478538553993508"
"513","3","2","0.0232558139534884","0.52","PropMr","0.305341437546674"
"514","3","2","0.0232558139534884","0.52","PropAnsMr","0.27738239403402"
"515","3","2","0.0232558139534884","0.52","IncidenceInfectionsGraves","9.19917544722504"
"516","3","2","0.0232558139534884","0.52","IncidenceInfectionsGravesAns","4.17585395352083"
"517","3","2","0.0232558139534884","0.52","IncidenceInfectionsGravesMr","2.69154047473973"
"518","3","2","0.0232558139534884","0.52","IncidenceInfectionsGravesAnsMr","2.42188433808176"
"519","3","3","0.0232558139534884","0.52","PropAns","0.503970141664866"
"520","3","3","0.0232558139534884","0.52","PropMr","0.318661512016985"
"521","3","3","0.0232558139534884","0.52","PropAnsMr","0.29206455461872"
"522","3","3","0.0232558139534884","0.52","IncidenceInfectionsGraves","9.23897657282141"
"523","3","3","0.0232558139534884","0.52","IncidenceInfectionsGravesAns","4.29542849256322"
"524","3","3","0.0232558139534884","0.52","IncidenceInfectionsGravesMr","2.75641551251581"
"525","3","3","0.0232558139534884","0.52","IncidenceInfectionsGravesAnsMr","2.49103258670028"
"526","3","4","0.0232558139534884","0.52","PropAns","0.550779337609106"
"527","3","4","0.0232558139534884","0.52","PropMr","0.343172726642548"
"528","3","4","0.0232558139534884","0.52","PropAnsMr","0.319083055598612"
"529","3","4","0.0232558139534884","0.52","IncidenceInfectionsGraves","9.31729200253715"
"530","3","4","0.0232558139534884","0.52","IncidenceInfectionsGravesAns","4.53567860083452"
"531","3","4","0.0232558139534884","0.52","IncidenceInfectionsGravesMr","2.88664174631416"
"532","3","4","0.0232558139534884","0.52","IncidenceInfectionsGravesAnsMr","2.62993405520494"
"533","4","1","0.0232558139534884","0.52","PropAns","0.432449837102214"
"534","4","1","0.0232558139534884","0.52","PropMr","0.281178942176505"
"535","4","1","0.0232558139534884","0.52","PropAnsMr","0.250751445881996"
"536","4","1","0.0232558139534884","0.52","IncidenceInfectionsGraves","9.12746136721964"
"537","4","1","0.0232558139534884","0.52","IncidenceInfectionsGravesAns","3.94585258897391"
"538","4","1","0.0232558139534884","0.52","IncidenceInfectionsGravesMr","2.56696455035564"
"539","4","1","0.0232558139534884","0.52","IncidenceInfectionsGravesAnsMr","2.28882950741813"
"540","4","2","0.0232558139534884","0.52","PropAns","0.417928002822941"
"541","4","2","0.0232558139534884","0.52","PropMr","0.305217819388514"
"542","4","2","0.0232558139534884","0.52","PropAnsMr","0.265974700576403"
"543","4","2","0.0232558139534884","0.52","IncidenceInfectionsGraves","9.11195857007427"
"544","4","2","0.0232558139534884","0.52","IncidenceInfectionsGravesAns","3.86846542060184"
"545","4","2","0.0232558139534884","0.52","IncidenceInfectionsGravesMr","2.66954075901038"
"546","4","2","0.0232558139534884","0.52","IncidenceInfectionsGravesAnsMr","2.35314769461025"
"547","4","3","0.0232558139534884","0.52","PropAns","0.409100881387404"
"548","4","3","0.0232558139534884","0.52","PropMr","0.331951237802957"
"549","4","3","0.0232558139534884","0.52","PropAnsMr","0.282133712296556"
"550","4","3","0.0232558139534884","0.52","IncidenceInfectionsGraves","9.10772144596401"
"551","4","3","0.0232558139534884","0.52","IncidenceInfectionsGravesAns","3.81311861768586"
"552","4","3","0.0232558139534884","0.52","IncidenceInfectionsGravesMr","2.7829092960857"
"553","4","3","0.0232558139534884","0.52","IncidenceInfectionsGravesAnsMr","2.42274912550584"
"554","4","4","0.0232558139534884","0.52","PropAns","0.405737531540265"
"555","4","4","0.0232558139534884","0.52","PropMr","0.361831462611767"
"556","4","4","0.0232558139534884","0.52","PropAnsMr","0.29957985562045"
"557","4","4","0.0232558139534884","0.52","IncidenceInfectionsGraves","9.11462167708646"
"558","4","4","0.0232558139534884","0.52","IncidenceInfectionsGravesAns","3.77912462095316"
"559","4","4","0.0232558139534884","0.52","IncidenceInfectionsGravesMr","2.90871793376697"
"560","4","4","0.0232558139534884","0.52","IncidenceInfectionsGravesAnsMr","2.49879572118352"
"561","1","1","0.0232558139534884","0.56","PropAns","0.425911802225195"
"562","1","1","0.0232558139534884","0.56","PropMr","0.277392777710329"
"563","1","1","0.0232558139534884","0.56","PropAnsMr","0.246690785127729"
"564","1","1","0.0232558139534884","0.56","IncidenceInfectionsGraves","9.83214573665186"
"565","1","1","0.0232558139534884","0.56","IncidenceInfectionsGravesAns","4.21793741475232"
"566","1","1","0.0232558139534884","0.56","IncidenceInfectionsGravesMr","2.74630277057053"
"567","1","1","0.0232558139534884","0.56","IncidenceInfectionsGravesAnsMr","2.44532206639212"
"568","1","2","0.0232558139534884","0.56","PropAns","0.37998635316531"
"569","1","2","0.0232558139534884","0.56","PropMr","0.253322295029051"
"570","1","2","0.0232558139534884","0.56","PropAnsMr","0.220158910532945"
"571","1","2","0.0232558139534884","0.56","IncidenceInfectionsGraves","9.9748792245577"
"572","1","2","0.0232558139534884","0.56","IncidenceInfectionsGravesAns","4.04422327070625"
"573","1","2","0.0232558139534884","0.56","IncidenceInfectionsGravesMr","2.66291918288012"
"574","1","2","0.0232558139534884","0.56","IncidenceInfectionsGravesAnsMr","2.34497446573687"
"575","1","3","0.0232558139534884","0.56","PropAns","0.339094945014452"
"576","1","3","0.0232558139534884","0.56","PropMr","0.231879182247647"
"577","1","3","0.0232558139534884","0.56","PropAnsMr","0.196521933633014"
"578","1","3","0.0232558139534884","0.56","IncidenceInfectionsGraves","10.1286430073769"
"579","1","3","0.0232558139534884","0.56","IncidenceInfectionsGravesAns","3.88363715617296"
"580","1","3","0.0232558139534884","0.56","IncidenceInfectionsGravesMr","2.58697753017091"
"581","1","3","0.0232558139534884","0.56","IncidenceInfectionsGravesAnsMr","2.25217558807245"
"582","1","4","0.0232558139534884","0.56","PropAns","0.303601066082618"
"583","1","4","0.0232558139534884","0.56","PropMr","0.213258025311504"
"584","1","4","0.0232558139534884","0.56","PropAnsMr","0.175994018488928"
"585","1","4","0.0232558139534884","0.56","IncidenceInfectionsGraves","10.292532111066"
"586","1","4","0.0232558139534884","0.56","IncidenceInfectionsGravesAns","3.73711566364642"
"587","1","4","0.0232558139534884","0.56","IncidenceInfectionsGravesMr","2.51892792842064"
"588","1","4","0.0232558139534884","0.56","IncidenceInfectionsGravesAnsMr","2.16747392534971"
"589","2","1","0.0232558139534884","0.56","PropAns","0.425911802225195"
"590","2","1","0.0232558139534884","0.56","PropMr","0.277392777710329"
"591","2","1","0.0232558139534884","0.56","PropAnsMr","0.246690785127729"
"592","2","1","0.0232558139534884","0.56","IncidenceInfectionsGraves","9.83214573665186"
"593","2","1","0.0232558139534884","0.56","IncidenceInfectionsGravesAns","4.21793741475232"
"594","2","1","0.0232558139534884","0.56","IncidenceInfectionsGravesMr","2.74630277057053"
"595","2","1","0.0232558139534884","0.56","IncidenceInfectionsGravesAnsMr","2.44532206639212"
"596","2","2","0.0232558139534884","0.56","PropAns","0.406922389989229"
"597","2","2","0.0232558139534884","0.56","PropMr","0.267447084107675"
"598","2","2","0.0232558139534884","0.56","PropAnsMr","0.235733020893901"
"599","2","2","0.0232558139534884","0.56","IncidenceInfectionsGraves","9.89031474291387"
"600","2","2","0.0232558139534884","0.56","IncidenceInfectionsGravesAns","4.1476053146785"
"601","2","2","0.0232558139534884","0.56","IncidenceInfectionsGravesMr","2.71259991325707"
"602","2","2","0.0232558139534884","0.56","IncidenceInfectionsGravesAnsMr","2.40475752236035"
"603","2","3","0.0232558139534884","0.56","PropAns","0.385490686843752"
"604","2","3","0.0232558139534884","0.56","PropMr","0.256214312536421"
"605","2","3","0.0232558139534884","0.56","PropAnsMr","0.223356374993732"
"606","2","3","0.0232558139534884","0.56","IncidenceInfectionsGraves","9.96533366642386"
"607","2","3","0.0232558139534884","0.56","IncidenceInfectionsGravesAns","4.06698183645723"
"608","2","3","0.0232558139534884","0.56","IncidenceInfectionsGravesMr","2.67438747345334"
"609","2","3","0.0232558139534884","0.56","IncidenceInfectionsGravesAnsMr","2.35822531208233"
"610","2","4","0.0232558139534884","0.56","PropAns","0.355989161542948"
"611","2","4","0.0232558139534884","0.56","PropMr","0.240741770836117"
"612","2","4","0.0232558139534884","0.56","PropAnsMr","0.206304173555768"
"613","2","4","0.0232558139534884","0.56","IncidenceInfectionsGraves","10.0847002049678"
"614","2","4","0.0232558139534884","0.56","IncidenceInfectionsGravesAns","3.95234258214019"
"615","2","4","0.0232558139534884","0.56","IncidenceInfectionsGravesMr","2.62069442518975"
"616","2","4","0.0232558139534884","0.56","IncidenceInfectionsGravesAnsMr","2.29199863729614"
"617","3","1","0.0232558139534884","0.56","PropAns","0.425911802225195"
"618","3","1","0.0232558139534884","0.56","PropMr","0.277392777710329"
"619","3","1","0.0232558139534884","0.56","PropAnsMr","0.246690785127729"
"620","3","1","0.0232558139534884","0.56","IncidenceInfectionsGraves","9.83214573665186"
"621","3","1","0.0232558139534884","0.56","IncidenceInfectionsGravesAns","4.21793741475232"
"622","3","1","0.0232558139534884","0.56","IncidenceInfectionsGravesMr","2.74630277057053"
"623","3","1","0.0232558139534884","0.56","IncidenceInfectionsGravesAnsMr","2.44532206639212"
"624","3","2","0.0232558139534884","0.56","PropAns","0.473996020264275"
"625","3","2","0.0232558139534884","0.56","PropMr","0.302570399902611"
"626","3","2","0.0232558139534884","0.56","PropAnsMr","0.274438094247658"
"627","3","2","0.0232558139534884","0.56","IncidenceInfectionsGraves","9.90182692760625"
"628","3","2","0.0232558139534884","0.56","IncidenceInfectionsGravesAns","4.46975857474922"
"629","3","2","0.0232558139534884","0.56","IncidenceInfectionsGravesMr","2.88210378193419"
"630","3","2","0.0232558139534884","0.56","IncidenceInfectionsGravesAnsMr","2.59086515987708"
"631","3","3","0.0232558139534884","0.56","PropAns","0.500714232688666"
"632","3","3","0.0232558139534884","0.56","PropMr","0.316546822896097"
"633","3","3","0.0232558139534884","0.56","PropAnsMr","0.289842280362944"
"634","3","3","0.0232558139534884","0.56","IncidenceInfectionsGraves","9.94078773484275"
"635","3","3","0.0232558139534884","0.56","IncidenceInfectionsGravesAns","4.60088757561807"
"636","3","3","0.0232558139534884","0.56","IncidenceInfectionsGravesMr","2.95293124113694"
"637","3","3","0.0232558139534884","0.56","IncidenceInfectionsGravesAnsMr","2.66662211596367"
"638","3","4","0.0232558139534884","0.56","PropAns","0.549679309989257"
"639","3","4","0.0232558139534884","0.56","PropMr","0.342153926098505"
"640","3","4","0.0232558139534884","0.56","PropAnsMr","0.318066213485013"
"641","3","4","0.0232558139534884","0.56","IncidenceInfectionsGraves","10.0168629496504"
"642","3","4","0.0232558139534884","0.56","IncidenceInfectionsGravesAns","4.86358951280164"
