"","Scenario","Reduction","Lambda","pi","Outcome","Value"
"643","3","4","0.0232558139534884","0.56","IncidenceInfectionsGravesMr","3.09468249327397"
"644","3","4","0.0232558139534884","0.56","IncidenceInfectionsGravesAnsMr","2.81835611511852"
"645","4","1","0.0232558139534884","0.56","PropAns","0.425911802225195"
"646","4","1","0.0232558139534884","0.56","PropMr","0.277392777710329"
"647","4","1","0.0232558139534884","0.56","PropAnsMr","0.246690785127729"
"648","4","1","0.0232558139534884","0.56","IncidenceInfectionsGraves","9.83214573665186"
"649","4","1","0.0232558139534884","0.56","IncidenceInfectionsGravesAns","4.21793741475232"
"650","4","1","0.0232558139534884","0.56","IncidenceInfectionsGravesMr","2.74630277057053"
"651","4","1","0.0232558139534884","0.56","IncidenceInfectionsGravesAnsMr","2.44532206639212"
"652","4","2","0.0232558139534884","0.56","PropAns","0.411672342767473"
"653","4","2","0.0232558139534884","0.56","PropMr","0.302363855206468"
"654","4","2","0.0232558139534884","0.56","PropAnsMr","0.262492976232188"
"655","4","2","0.0232558139534884","0.56","IncidenceInfectionsGraves","9.81749773764844"
"656","4","2","0.0232558139534884","0.56","IncidenceInfectionsGravesAns","4.13572775724109"
"657","4","2","0.0232558139534884","0.56","IncidenceInfectionsGravesMr","2.86168673997235"
"658","4","2","0.0232558139534884","0.56","IncidenceInfectionsGravesAnsMr","2.51787026537411"
"659","4","3","0.0232558139534884","0.56","PropAns","0.403445837559417"
"660","4","3","0.0232558139534884","0.56","PropMr","0.330270734676475"
"661","4","3","0.0232558139534884","0.56","PropAnsMr","0.279352932646076"
"662","4","3","0.0232558139534884","0.56","IncidenceInfectionsGraves","9.81416069175945"
"663","4","3","0.0232558139534884","0.56","IncidenceInfectionsGravesAns","4.07788391178703"
"664","4","3","0.0232558139534884","0.56","IncidenceInfectionsGravesMr","2.9891452011961"
"665","4","3","0.0232558139534884","0.56","IncidenceInfectionsGravesAnsMr","2.5961931899626"
"666","4","4","0.0232558139534884","0.56","PropAns","0.400963004793473"
"667","4","4","0.0232558139534884","0.56","PropMr","0.361586892100984"
"668","4","4","0.0232558139534884","0.56","PropAnsMr","0.297640462082213"
"669","4","4","0.0232558139534884","0.56","IncidenceInfectionsGraves","9.82202208337679"
"670","4","4","0.0232558139534884","0.56","IncidenceInfectionsGravesAns","4.04363758065918"
"671","4","4","0.0232558139534884","0.56","IncidenceInfectionsGravesMr","3.13051684216235"
"672","4","4","0.0232558139534884","0.56","IncidenceInfectionsGravesAnsMr","2.68159686672568"
"673","1","1","0.03125","0.35","PropAns","0.411905083550154"
"674","1","1","0.03125","0.35","PropMr","0.269259127875485"
"675","1","1","0.03125","0.35","PropAnsMr","0.237994344702614"
"676","1","1","0.03125","0.35","IncidenceInfectionsGraves","6.14256520026513"
"677","1","1","0.03125","0.35","IncidenceInfectionsGravesAns","2.59166262138514"
"678","1","1","0.03125","0.35","IncidenceInfectionsGravesMr","1.69048051663241"
"679","1","1","0.03125","0.35","IncidenceInfectionsGravesAnsMr","1.50068505746583"
"680","1","2","0.03125","0.35","PropAns","0.369172531375647"
"681","1","2","0.03125","0.35","PropMr","0.246893400832171"
"682","1","2","0.03125","0.35","PropAnsMr","0.213354141841238"
"683","1","2","0.03125","0.35","IncidenceInfectionsGraves","6.29798285057898"
"684","1","2","0.03125","0.35","IncidenceInfectionsGravesAns","2.51708807830576"
"685","1","2","0.03125","0.35","IncidenceInfectionsGravesMr","1.65977112865176"
"686","1","2","0.03125","0.35","IncidenceInfectionsGravesAnsMr","1.4577008535837"
"687","1","3","0.03125","0.35","PropAns","0.331325946010449"
"688","1","3","0.03125","0.35","PropMr","0.22707648268928"
"689","1","3","0.03125","0.35","PropAnsMr","0.191521169183332"
"690","1","3","0.03125","0.35","IncidenceInfectionsGraves","6.46351260434754"
"691","1","3","0.03125","0.35","IncidenceInfectionsGravesAns","2.44858212964069"
"692","1","3","0.03125","0.35","IncidenceInfectionsGravesMr","1.63276477519941"
"693","1","3","0.03125","0.35","IncidenceInfectionsGravesAnsMr","1.41820123236422"
"694","1","4","0.03125","0.35","PropAns","0.298511714374629"
"695","1","4","0.03125","0.35","PropMr","0.209888193459761"
"696","1","4","0.03125","0.35","PropAnsMr","0.172583057251755"
"697","1","4","0.03125","0.35","IncidenceInfectionsGraves","6.63838594575745"
"698","1","4","0.03125","0.35","IncidenceInfectionsGravesAns","2.386528421731"
"699","1","4","0.03125","0.35","IncidenceInfectionsGravesMr","1.6096245353542"
"700","1","4","0.03125","0.35","IncidenceInfectionsGravesAnsMr","1.3824103289987"
"701","2","1","0.03125","0.35","PropAns","0.411905083550154"
"702","2","1","0.03125","0.35","PropMr","0.269259127875485"
"703","2","1","0.03125","0.35","PropAnsMr","0.237994344702614"
"704","2","1","0.03125","0.35","IncidenceInfectionsGraves","6.14256520026513"
"705","2","1","0.03125","0.35","IncidenceInfectionsGravesAns","2.59166262138514"
"706","2","1","0.03125","0.35","IncidenceInfectionsGravesMr","1.69048051663241"
"707","2","1","0.03125","0.35","IncidenceInfectionsGravesAnsMr","1.50068505746583"
"708","2","2","0.03125","0.35","PropAns","0.395773841759407"
"709","2","2","0.03125","0.35","PropMr","0.260820971702078"
"710","2","2","0.03125","0.35","PropAnsMr","0.228702988820054"
"711","2","2","0.03125","0.35","IncidenceInfectionsGraves","6.2053364729034"
"712","2","2","0.03125","0.35","IncidenceInfectionsGravesAns","2.5665699655213"
"713","2","2","0.03125","0.35","IncidenceInfectionsGravesMr","1.68072882862557"
"714","2","2","0.03125","0.35","IncidenceInfectionsGravesAnsMr","1.48626024801107"
"715","2","3","0.03125","0.35","PropAns","0.37717917843398"
"716","2","3","0.03125","0.35","PropMr","0.251088616694547"
"717","2","3","0.03125","0.35","PropAnsMr","0.217985532045752"
"718","2","3","0.03125","0.35","IncidenceInfectionsGraves","6.28550790427247"
"719","2","3","0.03125","0.35","IncidenceInfectionsGravesAns","2.53724422598682"
"720","2","3","0.03125","0.35","IncidenceInfectionsGravesMr","1.66968567474565"
"721","2","3","0.03125","0.35","IncidenceInfectionsGravesAnsMr","1.4693876238849"
"722","2","4","0.03125","0.35","PropAns","0.350485843245637"
"723","2","4","0.03125","0.35","PropMr","0.23710998421751"
"724","2","4","0.03125","0.35","PropAnsMr","0.202587863509108"
"725","2","4","0.03125","0.35","IncidenceInfectionsGraves","6.41269001843926"
"726","2","4","0.03125","0.35","IncidenceInfectionsGravesAns","2.49271060157613"
"727","2","4","0.03125","0.35","IncidenceInfectionsGravesMr","1.65318532034771"
"728","2","4","0.03125","0.35","IncidenceInfectionsGravesAnsMr","1.44372958520251"
"729","3","1","0.03125","0.35","PropAns","0.411905083550154"
"730","3","1","0.03125","0.35","PropMr","0.269259127875485"
"731","3","1","0.03125","0.35","PropAnsMr","0.237994344702614"
"732","3","1","0.03125","0.35","IncidenceInfectionsGraves","6.14256520026513"
"733","3","1","0.03125","0.35","IncidenceInfectionsGravesAns","2.59166262138514"
"734","3","1","0.03125","0.35","IncidenceInfectionsGravesMr","1.69048051663241"
"735","3","1","0.03125","0.35","IncidenceInfectionsGravesAnsMr","1.50068505746583"
"736","3","2","0.03125","0.35","PropAns","0.45969462307987"
"737","3","2","0.03125","0.35","PropMr","0.294239962825274"
"738","3","2","0.03125","0.35","PropAnsMr","0.265512253051217"
"739","3","2","0.03125","0.35","IncidenceInfectionsGraves","6.2100890621183"
"740","3","2","0.03125","0.35","IncidenceInfectionsGravesAns","2.75768618612822"
"741","3","2","0.03125","0.35","IncidenceInfectionsGravesMr","1.78106731373531"
"742","3","2","0.03125","0.35","IncidenceInfectionsGravesAnsMr","1.59651411437959"
"743","3","3","0.03125","0.35","PropAns","0.485911909399922"
"744","3","3","0.03125","0.35","PropMr","0.307932128727797"
"745","3","3","0.03125","0.35","PropAnsMr","0.280596398736685"
"746","3","3","0.03125","0.35","IncidenceInfectionsGraves","6.24738166457843"
"747","3","3","0.03125","0.35","IncidenceInfectionsGravesAns","2.84407965875211"
"748","3","3","0.03125","0.35","IncidenceInfectionsGravesMr","1.82830147504446"
"749","3","3","0.03125","0.35","IncidenceInfectionsGravesAnsMr","1.64636130995452"
"750","3","4","0.03125","0.35","PropAns","0.536124605622193"
"751","3","4","0.03125","0.35","PropMr","0.334148092675159"
"752","3","4","0.03125","0.35","PropAnsMr","0.309478602242095"
"753","3","4","0.03125","0.35","IncidenceInfectionsGraves","6.32499509147707"
"754","3","4","0.03125","0.35","IncidenceInfectionsGravesAns","3.02558879112987"
"755","3","4","0.03125","0.35","IncidenceInfectionsGravesMr","1.92747396388559"
"756","3","4","0.03125","0.35","IncidenceInfectionsGravesAnsMr","1.7510638579751"
"757","4","1","0.03125","0.35","PropAns","0.411905083550154"
"758","4","1","0.03125","0.35","PropMr","0.269259127875485"
"759","4","1","0.03125","0.35","PropAnsMr","0.237994344702614"
"760","4","1","0.03125","0.35","IncidenceInfectionsGraves","6.14256520026513"
"761","4","1","0.03125","0.35","IncidenceInfectionsGravesAns","2.59166262138514"
"762","4","1","0.03125","0.35","IncidenceInfectionsGravesMr","1.69048051663241"
"763","4","1","0.03125","0.35","IncidenceInfectionsGravesAnsMr","1.50068505746583"
"764","4","2","0.03125","0.35","PropAns","0.39910641987862"
"765","4","2","0.03125","0.35","PropMr","0.292929390231794"
"766","4","2","0.03125","0.35","PropAnsMr","0.252895815130065"
"767","4","2","0.03125","0.35","IncidenceInfectionsGraves","6.1321591819516"
"768","4","2","0.03125","0.35","IncidenceInfectionsGravesAns","2.54353798790527"
"769","4","2","0.03125","0.35","IncidenceInfectionsGravesMr","1.75843238319652"
"770","4","2","0.03125","0.35","IncidenceInfectionsGravesAnsMr","1.54311340052809"
"771","4","3","0.03125","0.35","PropAns","0.391967768062454"
"772","4","3","0.03125","0.35","PropMr","0.319543101608443"
"773","4","3","0.03125","0.35","PropAnsMr","0.269035886875637"
"774","4","3","0.03125","0.35","IncidenceInfectionsGraves","6.13145257643866"
"775","4","3","0.03125","0.35","IncidenceInfectionsGravesAns","2.51090684733451"
"776","4","3","0.03125","0.35","IncidenceInfectionsGravesMr","1.83465263802627"
"777","4","3","0.03125","0.35","IncidenceInfectionsGravesAnsMr","1.59010108808991"
"778","4","4","0.03125","0.35","PropAns","0.390211805488449"
"779","4","4","0.03125","0.35","PropMr","0.349510916801481"
"780","4","4","0.03125","0.35","PropAnsMr","0.286724248774189"
"781","4","4","0.03125","0.35","IncidenceInfectionsGraves","6.1403609831468"
"782","4","4","0.03125","0.35","IncidenceInfectionsGravesAns","2.49324373681534"
"783","4","4","0.03125","0.35","IncidenceInfectionsGravesMr","1.92032995295605"
"784","4","4","0.03125","0.35","IncidenceInfectionsGravesAnsMr","1.64245764476075"
"785","1","1","0.03125","0.52","PropAns","0.388964126563988"
"786","1","1","0.03125","0.52","PropMr","0.255997528098002"
"787","1","1","0.03125","0.52","PropAnsMr","0.223812806779579"
"788","1","1","0.03125","0.52","IncidenceInfectionsGraves","9.13432992628524"
"789","1","1","0.03125","0.52","IncidenceInfectionsGravesAns","3.74510926024609"
"790","1","1","0.03125","0.52","IncidenceInfectionsGravesMr","2.45092288946602"
"791","1","1","0.03125","0.52","IncidenceInfectionsGravesAnsMr","2.16423174651035"
"792","1","2","0.03125","0.52","PropAns","0.344670253089069"
"793","1","2","0.03125","0.52","PropMr","0.232911419198485"
"794","1","2","0.03125","0.52","PropAnsMr","0.198387371085061"
"795","1","2","0.03125","0.52","IncidenceInfectionsGraves","9.26690549127012"
"796","1","2","0.03125","0.52","IncidenceInfectionsGravesAns","3.58110897478998"
"797","1","2","0.03125","0.52","IncidenceInfectionsGravesMr","2.37235098264787"
"798","1","2","0.03125","0.52","IncidenceInfectionsGravesAnsMr","2.06991165316747"
"799","1","3","0.03125","0.52","PropAns","0.306328101585533"
"800","1","3","0.03125","0.52","PropMr","0.212916658702812"
"801","1","3","0.03125","0.52","PropAnsMr","0.176365093584235"
"802","1","3","0.03125","0.52","IncidenceInfectionsGraves","9.40919749678812"
"803","1","3","0.03125","0.52","IncidenceInfectionsGravesAns","3.43173426163751"
"804","1","3","0.03125","0.52","IncidenceInfectionsGravesMr","2.30189772273128"
"805","1","3","0.03125","0.52","IncidenceInfectionsGravesAnsMr","1.98396376999868"
"806","1","4","0.03125","0.52","PropAns","0.273966971953008"
"807","1","4","0.03125","0.52","PropMr","0.196033139139541"
"808","1","4","0.03125","0.52","PropAnsMr","0.157767644917305"
"809","1","4","0.03125","0.52","IncidenceInfectionsGraves","9.5602233594342"
"810","1","4","0.03125","0.52","IncidenceInfectionsGravesAns","3.29747500121437"
"811","1","4","0.03125","0.52","IncidenceInfectionsGravesMr","2.23977557847062"
"812","1","4","0.03125","0.52","IncidenceInfectionsGravesAnsMr","1.90667847414352"
"813","2","1","0.03125","0.52","PropAns","0.388964126563988"
"814","2","1","0.03125","0.52","PropMr","0.255997528098002"
"815","2","1","0.03125","0.52","PropAnsMr","0.223812806779579"
"816","2","1","0.03125","0.52","IncidenceInfectionsGraves","9.13432992628524"
"817","2","1","0.03125","0.52","IncidenceInfectionsGravesAns","3.74510926024609"
"818","2","1","0.03125","0.52","IncidenceInfectionsGravesMr","2.45092288946602"
"819","2","1","0.03125","0.52","IncidenceInfectionsGravesAnsMr","2.16423174651035"
"820","2","2","0.03125","0.52","PropAns","0.368831212149821"
"821","2","2","0.03125","0.52","PropMr","0.245506320247684"
"822","2","2","0.03125","0.52","PropAnsMr","0.212265097130491"
"823","2","2","0.03125","0.52","IncidenceInfectionsGraves","9.1934427221554"
"824","2","2","0.03125","0.52","IncidenceInfectionsGravesAns","3.67195785000076"
"825","2","2","0.03125","0.52","IncidenceInfectionsGravesMr","2.41589225617848"
"826","2","2","0.03125","0.52","IncidenceInfectionsGravesAnsMr","2.12220762627748"
"827","2","3","0.03125","0.52","PropAns","0.347142928941098"
"828","2","3","0.03125","0.52","PropMr","0.234197455793927"
"829","2","3","0.03125","0.52","PropAnsMr","0.199816390806642"
"830","2","3","0.03125","0.52","IncidenceInfectionsGraves","9.26769055218275"
"831","2","3","0.03125","0.52","IncidenceInfectionsGravesAns","3.59097127594147"
"832","2","3","0.03125","0.52","IncidenceInfectionsGravesMr","2.37755483408275"
"833","2","3","0.03125","0.52","IncidenceInfectionsGravesAnsMr","2.07565255126179"
"834","2","4","0.03125","0.52","PropAns","0.319339087341417"
"835","2","4","0.03125","0.52","PropMr","0.219693177032243"
"836","2","4","0.03125","0.52","PropAnsMr","0.183845266010304"
"837","2","4","0.03125","0.52","IncidenceInfectionsGraves","9.38081453648822"
"838","2","4","0.03125","0.52","IncidenceInfectionsGravesAns","3.4825064096573"
"839","2","4","0.03125","0.52","IncidenceInfectionsGravesMr","2.32691052163186"
"840","2","4","0.03125","0.52","IncidenceInfectionsGravesAnsMr","2.01325090986848"
"841","3","1","0.03125","0.52","PropAns","0.388964126563988"
"842","3","1","0.03125","0.52","PropMr","0.255997528098002"
"843","3","1","0.03125","0.52","PropAnsMr","0.223812806779579"
"844","3","1","0.03125","0.52","IncidenceInfectionsGraves","9.13432992628524"
"845","3","1","0.03125","0.52","IncidenceInfectionsGravesAns","3.74510926024609"
"846","3","1","0.03125","0.52","IncidenceInfectionsGravesMr","2.45092288946602"
"847","3","1","0.03125","0.52","IncidenceInfectionsGravesAnsMr","2.16423174651035"
"848","3","2","0.03125","0.52","PropAns","0.444861133883296"
"849","3","2","0.03125","0.52","PropMr","0.285082954756511"
"850","3","2","0.03125","0.52","PropAnsMr","0.255841248337462"
"851","3","2","0.03125","0.52","IncidenceInfectionsGraves","9.19850925879983"
"852","3","2","0.03125","0.52","IncidenceInfectionsGravesAns","4.0040973389515"
"853","3","2","0.03125","0.52","IncidenceInfectionsGravesMr","2.58957491464409"
"854","3","2","0.03125","0.52","IncidenceInfectionsGravesAnsMr","2.31319465883891"
"855","3","3","0.03125","0.52","PropAns","0.476146847670046"
"856","3","3","0.03125","0.52","PropMr","0.301346690204483"
"857","3","3","0.03125","0.52","PropAnsMr","0.273751926955094"
"858","3","3","0.03125","0.52","IncidenceInfectionsGraves","9.23491657529178"
"859","3","3","0.03125","0.52","IncidenceInfectionsGravesAns","4.13885417810922"
"860","3","3","0.03125","0.52","IncidenceInfectionsGravesMr","2.66183803479925"
"861","3","3","0.03125","0.52","IncidenceInfectionsGravesAnsMr","2.39066145447268"
"862","3","4","0.03125","0.52","PropAns","0.535004021112734"
"863","3","4","0.03125","0.52","PropMr","0.331930509043137"
"864","3","4","0.03125","0.52","PropAnsMr","0.307434349558827"
"865","3","4","0.03125","0.52","IncidenceInfectionsGraves","9.30843917921546"
"866","3","4","0.03125","0.52","IncidenceInfectionsGravesAns","4.41795843732051"
"867","3","4","0.03125","0.52","IncidenceInfectionsGravesMr","2.81136196753771"
"868","3","4","0.03125","0.52","IncidenceInfectionsGravesAnsMr","2.55106578929657"
"869","4","1","0.03125","0.52","PropAns","0.388964126563988"
"870","4","1","0.03125","0.52","PropMr","0.255997528098002"
"871","4","1","0.03125","0.52","PropAnsMr","0.223812806779579"
"872","4","1","0.03125","0.52","IncidenceInfectionsGraves","9.13432992628524"
"873","4","1","0.03125","0.52","IncidenceInfectionsGravesAns","3.74510926024609"
"874","4","1","0.03125","0.52","IncidenceInfectionsGravesMr","2.45092288946602"
"875","4","1","0.03125","0.52","IncidenceInfectionsGravesAnsMr","2.16423174651035"
"876","4","2","0.03125","0.52","PropAns","0.377545192916367"
"877","4","2","0.03125","0.52","PropMr","0.283292278951373"
"878","4","2","0.03125","0.52","PropAnsMr","0.240993167748824"
"879","4","2","0.03125","0.52","IncidenceInfectionsGraves","9.12580725520442"
"880","4","2","0.03125","0.52","IncidenceInfectionsGravesAns","3.67829725298898"
"881","4","2","0.03125","0.52","IncidenceInfectionsGravesMr","2.56919432636157"
"882","4","2","0.03125","0.52","IncidenceInfectionsGravesAnsMr","2.23879941411896"
"883","4","3","0.03125","0.52","PropAns","0.372992104250241"
"884","4","3","0.03125","0.52","PropMr","0.314542400685355"
"885","4","3","0.03125","0.52","PropAnsMr","0.259959214488857"
"886","4","3","0.03125","0.52","IncidenceInfectionsGraves","9.12777631842246"
"887","4","3","0.03125","0.52","IncidenceInfectionsGravesAns","3.63645535600365"
"888","4","3","0.03125","0.52","IncidenceInfectionsGravesMr","2.70133539341953"
"889","4","3","0.03125","0.52","IncidenceInfectionsGravesAnsMr","2.32044381563946"
"890","4","4","0.03125","0.52","PropAns","0.374862512435489"
"891","4","4","0.03125","0.52","PropMr","0.350216657839126"
"892","4","4","0.03125","0.52","PropAnsMr","0.281071268699316"
"893","4","4","0.03125","0.52","IncidenceInfectionsGraves","9.14020124097424"
"894","4","4","0.03125","0.52","IncidenceInfectionsGravesAns","3.61866471141815"
"895","4","4","0.03125","0.52","IncidenceInfectionsGravesMr","2.8492496579056"
"896","4","4","0.03125","0.52","IncidenceInfectionsGravesAnsMr","2.4104987922506"
"897","1","1","0.03125","0.56","PropAns","0.381467153135148"
"898","1","1","0.03125","0.56","PropMr","0.25166670534024"
"899","1","1","0.03125","0.56","PropAnsMr","0.219189437195388"
"900","1","1","0.03125","0.56","IncidenceInfectionsGraves","9.83918313253334"
"901","1","1","0.03125","0.56","IncidenceInfectionsGravesAns","3.99504180536785"
"902","1","1","0.03125","0.56","IncidenceInfectionsGravesMr","2.61748667065711"
"903","1","1","0.03125","0.56","IncidenceInfectionsGravesAnsMr","2.30709963030495"
"904","1","2","0.03125","0.56","PropAns","0.336718983127456"
"905","1","2","0.03125","0.56","PropMr","0.228376748623704"
"906","1","2","0.03125","0.56","PropAnsMr","0.193542364565315"
"907","1","2","0.03125","0.56","IncidenceInfectionsGraves","9.96452450722337"
"908","1","2","0.03125","0.56","IncidenceInfectionsGravesAns","3.8066506296985"
"909","1","2","0.03125","0.56","IncidenceInfectionsGravesMr","2.52586647369098"
"910","1","2","0.03125","0.56","IncidenceInfectionsGravesAnsMr","2.1988495974369"
"911","1","3","0.03125","0.56","PropAns","0.298306902320672"
"912","1","3","0.03125","0.56","PropMr","0.208373015578213"
"913","1","3","0.03125","0.56","PropAnsMr","0.171512443915651"
"914","1","3","0.03125","0.56","IncidenceInfectionsGraves","10.0995218515635"
"915","1","3","0.03125","0.56","IncidenceInfectionsGravesAns","3.63571807006498"
"916","1","3","0.03125","0.56","IncidenceInfectionsGravesMr","2.44382380434823"
"917","1","3","0.03125","0.56","IncidenceInfectionsGravesAnsMr","2.10058183226237"
"918","1","4","0.03125","0.56","PropAns","0.266206191500455"
"919","1","4","0.03125","0.56","PropMr","0.191647834163804"
"920","1","4","0.03125","0.56","PropAnsMr","0.153091022299603"
"921","1","4","0.03125","0.56","IncidenceInfectionsGraves","10.2431574629579"
"922","1","4","0.03125","0.56","IncidenceInfectionsGravesAns","3.48273758079589"
"923","1","4","0.03125","0.56","IncidenceInfectionsGravesMr","2.37157332958146"
"924","1","4","0.03125","0.56","IncidenceInfectionsGravesAnsMr","2.01259096782152"
"925","2","1","0.03125","0.56","PropAns","0.381467153135148"
"926","2","1","0.03125","0.56","PropMr","0.25166670534024"
"927","2","1","0.03125","0.56","PropAnsMr","0.219189437195388"
"928","2","1","0.03125","0.56","IncidenceInfectionsGraves","9.83918313253334"
"929","2","1","0.03125","0.56","IncidenceInfectionsGravesAns","3.99504180536785"
"930","2","1","0.03125","0.56","IncidenceInfectionsGravesMr","2.61748667065711"
"931","2","1","0.03125","0.56","IncidenceInfectionsGravesAnsMr","2.30709963030495"
"932","2","2","0.03125","0.56","PropAns","0.360041996013958"
"933","2","2","0.03125","0.56","PropMr","0.24051686289575"
"934","2","2","0.03125","0.56","PropAnsMr","0.20691825404661"
"935","2","2","0.03125","0.56","IncidenceInfectionsGraves","9.8966734389918"
"936","2","2","0.03125","0.56","IncidenceInfectionsGravesAns","3.90587755401377"
"937","2","2","0.03125","0.56","IncidenceInfectionsGravesMr","2.57404042495143"
"938","2","2","0.03125","0.56","IncidenceInfectionsGravesAnsMr","2.25591372675027"
"939","2","3","0.03125","0.56","PropAns","0.337422728303311"
"940","2","3","0.03125","0.56","PropMr","0.228737740174443"
"941","2","3","0.03125","0.56","PropAnsMr","0.193953528353357"
"942","2","3","0.03125","0.56","IncidenceInfectionsGraves","9.96869564787216"
"943","2","3","0.03125","0.56","IncidenceInfectionsGravesAns","3.80867536654959"
"944","2","3","0.03125","0.56","IncidenceInfectionsGravesMr","2.52714556599118"
"945","2","3","0.03125","0.56","IncidenceInfectionsGravesAnsMr","2.20007734243826"
"946","2","4","0.03125","0.56","PropAns","0.309405545950416"
"947","2","4","0.03125","0.56","PropMr","0.214141106493876"
"948","2","4","0.03125","0.56","PropAnsMr","0.17788254146951"
"949","2","4","0.03125","0.56","IncidenceInfectionsGraves","10.0772692307098"
"950","2","4","0.03125","0.56","IncidenceInfectionsGravesAns","3.68240336224337"
"951","2","4","0.03125","0.56","IncidenceInfectionsGravesMr","2.46699294278581"
"952","2","4","0.03125","0.56","IncidenceInfectionsGravesAnsMr","2.12748550439791"
"953","3","1","0.03125","0.56","PropAns","0.381467153135148"
"954","3","1","0.03125","0.56","PropMr","0.25166670534024"
"955","3","1","0.03125","0.56","PropAnsMr","0.219189437195388"
"956","3","1","0.03125","0.56","IncidenceInfectionsGraves","9.83918313253334"
"957","3","1","0.03125","0.56","IncidenceInfectionsGravesAns","3.99504180536785"
"958","3","1","0.03125","0.56","IncidenceInfectionsGravesMr","2.61748667065711"
"959","3","1","0.03125","0.56","IncidenceInfectionsGravesAnsMr","2.30709963030495"
"960","3","2","0.03125","0.56","PropAns","0.440410463903669"
"961","3","2","0.03125","0.56","PropMr","0.2822881678147"
"962","3","2","0.03125","0.56","PropAnsMr","0.252905911823418"
"963","3","2","0.03125","0.56","IncidenceInfectionsGraves","9.90203007240948"
"964","3","2","0.03125","0.56","IncidenceInfectionsGravesAns","4.28259745826918"
"965","3","2","0.03125","0.56","IncidenceInfectionsGravesMr","2.77080791117193"
"966","3","2","0.03125","0.56","IncidenceInfectionsGravesAnsMr","2.4722924284981"
"967","3","3","0.03125","0.56","PropAns","0.473589940820869"
"968","3","3","0.03125","0.56","PropMr","0.299508273732231"
"969","3","3","0.03125","0.56","PropAnsMr","0.271867713695523"
"970","3","3","0.03125","0.56","IncidenceInfectionsGraves","9.93795939079418"
"971","3","3","0.03125","0.56","IncidenceInfectionsGravesAns","4.43242592240908"
"972","3","3","0.03125","0.56","IncidenceInfectionsGravesMr","2.85081440718049"
"973","3","3","0.03125","0.56","IncidenceInfectionsGravesAnsMr","2.55831350996084"
"974","3","4","0.03125","0.56","PropAns","0.535541218913416"
"975","3","4","0.03125","0.56","PropMr","0.331645989398889"
"976","3","4","0.03125","0.56","PropAnsMr","0.307257639613146"
"977","3","4","0.03125","0.56","IncidenceInfectionsGraves","10.0097405880464"
"978","3","4","0.03125","0.56","IncidenceInfectionsGravesAns","4.74144440611153"
"979","3","4","0.03125","0.56","IncidenceInfectionsGravesMr","3.0156515155881"
"980","3","4","0.03125","0.56","IncidenceInfectionsGravesAnsMr","2.73568223251704"
"981","4","1","0.03125","0.56","PropAns","0.381467153135148"
"982","4","1","0.03125","0.56","PropMr","0.25166670534024"
"983","4","1","0.03125","0.56","PropAnsMr","0.219189437195388"
"984","4","1","0.03125","0.56","IncidenceInfectionsGraves","9.83918313253334"
"985","4","1","0.03125","0.56","IncidenceInfectionsGravesAns","3.99504180536785"
"986","4","1","0.03125","0.56","IncidenceInfectionsGravesMr","2.61748667065711"
"987","4","1","0.03125","0.56","IncidenceInfectionsGravesAnsMr","2.30709963030495"
"988","4","2","0.03125","0.56","PropAns","0.370622060638257"
"989","4","2","0.03125","0.56","PropMr","0.280292674281398"
"990","4","2","0.03125","0.56","PropAnsMr","0.23721045734291"
"991","4","2","0.03125","0.56","IncidenceInfectionsGraves","9.83123091058245"
"992","4","2","0.03125","0.56","IncidenceInfectionsGravesAns","3.92458926054456"
"993","4","2","0.03125","0.56","IncidenceInfectionsGravesMr","2.75120786145918"
"994","4","2","0.03125","0.56","IncidenceInfectionsGravesAnsMr","2.39154504338632"
"995","4","3","0.03125","0.56","PropAns","0.367083812474163"
"996","4","3","0.03125","0.56","PropMr","0.313268587582213"
"997","4","3","0.03125","0.56","PropAnsMr","0.257232551590935"
"998","4","3","0.03125","0.56","IncidenceInfectionsGraves","9.8339000082471"
"999","4","3","0.03125","0.56","IncidenceInfectionsGravesAns","3.88220010004198"
"1000","4","3","0.03125","0.56","IncidenceInfectionsGravesMr","2.90079723362488"
"1001","4","3","0.03125","0.56","IncidenceInfectionsGravesAnsMr","2.48398644404092"
"1002","4","4","0.03125","0.56","PropAns","0.37034016163553"
"1003","4","4","0.03125","0.56","PropMr","0.35107418016081"
"1004","4","4","0.03125","0.56","PropAnsMr","0.279628685226185"
"1005","4","4","0.03125","0.56","IncidenceInfectionsGraves","9.84717506632837"
"1006","4","4","0.03125","0.56","IncidenceInfectionsGravesAns","3.8667838420986"
"1007","4","4","0.03125","0.56","IncidenceInfectionsGravesMr","3.0683846627305"
"1008","4","4","0.03125","0.56","IncidenceInfectionsGravesAnsMr","2.58592850171991"
